"tree","label","sampleImage"
"http://example.org/tree/tree24765","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree36904","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree17989","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree35085","linden tree",
"http://example.org/tree/tree25653","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree23883","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree36866","larch",
"http://example.org/tree/tree33789","linden tree",
"http://example.org/tree/tree35089","linden tree",
"http://example.org/tree/tree21827","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree35922","linden tree",
"http://example.org/tree/tree36020","linden tree",
"http://example.org/tree/tree4853","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree17439","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree22688","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree36286","linden tree",
"http://example.org/tree/tree18453","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree11801","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree35049","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree37444","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree32326","linden tree",
"http://example.org/tree/tree2377","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree31255","cherry tree",
"http://example.org/tree/tree1415","linden tree",
"http://example.org/tree/tree34987","linden tree",
"http://example.org/tree/tree5024","elm tree",
"http://example.org/tree/tree10537","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree25554","hornbeam",
"http://example.org/tree/tree34721","linden tree",
"http://example.org/tree/tree35088","linden tree",
"http://example.org/tree/tree27691","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree35708","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree20133","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree8970","linden tree",
"http://example.org/tree/tree20026","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree35921","linden tree",
"http://example.org/tree/tree17438","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree18454","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree11800","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree36285","linden tree",
"http://example.org/tree/tree8847","cherry tree",
"http://example.org/tree/tree2716","hornbeam",
"http://example.org/tree/tree10538","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree30006","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree31254","cherry tree",
"http://example.org/tree/tree22364","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree32325","linden tree",
"http://example.org/tree/tree209","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree1414","linden tree",
"http://example.org/tree/tree15697","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree2457","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree34988","linden tree",
"http://example.org/tree/tree10731","linden tree",
"http://example.org/tree/tree23885","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree34722","linden tree",
"http://example.org/tree/tree27690","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree35087","linden tree",
"http://example.org/tree/tree22606","cherry tree",
"http://example.org/tree/tree14095","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree21825","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree14307","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree5881","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree9613","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree36280","linden tree",
"http://example.org/tree/tree33787","linden tree",
"http://example.org/tree/tree28891","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree7317","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree35140","hornbeam",
"http://example.org/tree/tree3948","cherry tree",
"http://example.org/tree/tree36695","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree7029","Taxus baccata ʽFastigiata’","http://commons.wikimedia.org/wiki/Special:FilePath/Friedhof%20Sankt-Georg-Garten%20S%C3%A4uleneibe%208286.jpg"
"http://example.org/tree/tree11338","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree35082","linden tree",
"http://example.org/tree/tree32324","linden tree",
"http://example.org/tree/tree32644","hornbeam",
"http://example.org/tree/tree27352","Abies","http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20alba%20Wis%C5%82a%202.jpg"
"http://example.org/tree/tree9612","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree3485","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree14096","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree3912","hornbeam",
"http://example.org/tree/tree13684","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree33788","linden tree",
"http://example.org/tree/tree21826","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree14308","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree5880","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree11287","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree29812","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree35141","hornbeam",
"http://example.org/tree/tree32589","linden tree",
"http://example.org/tree/tree3947","cherry tree",
"http://example.org/tree/tree34720","linden tree",
"http://example.org/tree/tree35081","linden tree",
"http://example.org/tree/tree34986","linden tree",
"http://example.org/tree/tree32645","hornbeam",
"http://example.org/tree/tree32323","linden tree",
"http://example.org/tree/tree9611","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree25298","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30812","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30180","linden tree",
"http://example.org/tree/tree5883","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree25032","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30568","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree8973","linden tree",
"http://example.org/tree/tree36282","linden tree",
"http://example.org/tree/tree33785","linden tree",
"http://example.org/tree/tree5028","elm tree",
"http://example.org/tree/tree34983","linden tree",
"http://example.org/tree/tree7510","linden tree",
"http://example.org/tree/tree17619","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree35084","linden tree",
"http://example.org/tree/tree27695","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree3650","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree13682","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree32646","hornbeam",
"http://example.org/tree/tree30947","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree21824","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree9610","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree25033","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30181","linden tree",
"http://example.org/tree/tree30567","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree14098","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree5882","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree8974","linden tree",
"http://example.org/tree/tree36281","linden tree",
"http://example.org/tree/tree33786","linden tree",
"http://example.org/tree/tree31389","linden tree",
"http://example.org/tree/tree5029","elm tree",
"http://example.org/tree/tree22713","Betula","http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20pendula%20001.jpg"
"http://example.org/tree/tree35083","linden tree",
"http://example.org/tree/tree34984","linden tree",
"http://example.org/tree/tree13681","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree15986","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree30948","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree32321","linden tree",
"http://example.org/tree/tree1087","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree27698","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30182","linden tree",
"http://example.org/tree/tree33783","linden tree",
"http://example.org/tree/tree5240","cherry tree",
"http://example.org/tree/tree7840","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree26232","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree2450","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree5379","linden tree",
"http://example.org/tree/tree17809","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree8208","Cedrus","http://commons.wikimedia.org/wiki/Special:FilePath/Cedrus%20deodara%20Manali%202.jpg"
"http://example.org/tree/tree30183","linden tree",
"http://example.org/tree/tree10531","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree28833","linden tree",
"http://example.org/tree/tree32237","elm tree",
"http://example.org/tree/tree34981","linden tree",
"http://example.org/tree/tree17","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree26438","linden tree",
"http://example.org/tree/tree17287","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree27697","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree18952","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree5241","cherry tree",
"http://example.org/tree/tree7841","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree31387","linden tree",
"http://example.org/tree/tree33784","linden tree",
"http://example.org/tree/tree9821","elm tree",
"http://example.org/tree/tree26234","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree681","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree8676","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree30184","linden tree",
